sentence_id	span_nr	text	cat	pred_type	recall	recall_micro	thau_category	completely_wrong
labour-1966-96-1	0	customers '	9	SG	0.5	0.5	Other	False
labour-1966-247-1	0	juvenile offenders	9	SG	1.0	1.0	Other	False
labour-1966-173-4	0	those who can no longer do so	6	SG	1.0	1.0	Health	False
labour-1966-206-1	0	the leaseholder	2	SG	1.0	1.0	Economic class	False
labour-1966-161-1	0	male workers	2	SG	1.0	1.0	Economic class	False
labour-1966-23-2	0	widows '	4	SG	0.5	0.5	Gender	False
labour-1966-98-2	0	cities and towns	5		0.0	0.0	Geography	True
labour-1966-200-2	0	younger artists	10	SG	1.0	1.0	none	False
labour-1966-241-3	0	aliens	7	SG	1.0	1.0	Nationality	False
labour-1966-241-3	1	commonwealth immigrants	7	SG	1.0	1.0	Nationality	False
labour-1966-87-1	0	the farm worker	2	SG	1.0	1.0	Economic class	False
labour-1966-120-2	0	our urban centres	5		0.0	0.0	Geography	True
labour-1966-297-1	0	yourself	10	SG	1.0	1.0	none	False
labour-1966-297-1	1	your family	10	SG	1.0	1.0	none	False
labour-1966-265-2	0	the country	10	ISG	0.0	1.0	none	True
labour-1966-123-3	0	those displaced	2	SG	1.0	1.0	Economic class	False
labour-1966-224-1	0	the two million hardest hit families	2		0.5	0.5	Economic class	False
labour-1966-207-1	0	one million house-owners	2		0.3333333333333333	0.3333333333333333	Economic class	False
labour-1966-66-1	0	great britain	10	SG	1.0	1.0	none	False
labour-1966-132-1	0	the conurbations	5		0.0	0.0	Geography	True
labour-1966-132-1	1	rural areas	5		0.0	0.0	Geography	True
labour-1966-237-1	0	the people	10	SG	1.0	1.0	none	False
labour-1966-278-1	0	the peoples	10	SG	1.0	1.0	none	False
labour-1966-95-1	0	the consumer	9	SG	1.0	1.0	Other	False
labour-1966-172-3	0	patients	6	SG	1.0	1.0	Health	False
labour-1966-68-3	0	the rural areas	5	SG	0.3333333333333333	1.0	Geography	False
labour-1966-167-2	0	employee	2	SG	1.0	1.0	Economic class	False
labour-1966-186-3	0	girls	4	SG	1.0	1.0	Gender	False
labour-1966-186-3	1	boys	4	SG	1.0	1.0	Gender	False
labour-1966-78-1	0	companies	2	ORG	0.0	1.0	Economic class	True
labour-1966-78-1	1	full-time working directors	2	SG	1.0	1.0	Economic class	False
labour-1966-187-2	0	young workers	2	SG	1.0	1.0	Economic class	False
labour-1966-197-2	0	those who prefer not to take a full course	2	SG	1.0	1.0	Economic class	False
labour-1966-123-1	0	central areas in our cities	5		0.0	0.0	Geography	True
labour-1966-248-3	0	the inmates	9		0.5	0.5	Other	False
labour-1966-77-2	0	companies	2	ORG	0.0	1.0	Economic class	True
labour-1966-294-2	0	those whose privileges and interests are threatened	2	SG	1.0	1.0	Economic class	False
labour-1966-285-1	0	britain's	10	SG	1.0	1.0	none	False
labour-1966-122-5	0	manchester	5		0.0	0.0	Geography	True
labour-1966-188-1	0	youth	1	ORG	0.0	1.0	Age/generation	True
labour-1966-173-2	0	the elderly	1	SG	1.0	1.0	Age/generation	False
labour-1966-209-1	0	existing tenants of council houses	2	SG	1.0	1.0	Economic class	False
labour-1966-62-3	0	the development areas	5		0.0	0.0	Geography	True
labour-1966-186-1	0	school leavers	2	SG	1.0	1.0	Economic class	False
conservatives-1970-184-2	0	great majority of people	10	SG	0.75	1.0	none	False
conservatives-1970-195-1	0	the young people	1		0.6666666666666666	0.6666666666666666	Age/generation	False
conservatives-1970-195-1	1	the retired people	1	SG	1.0	1.0	Age/generation	False
conservatives-1970-161-2	0	teachers	10	SG	1.0	1.0	none	False
conservatives-1970-172-1	0	staff	10	SG	1.0	1.0	none	False
conservatives-1970-172-1	1	teachers	10	SG	1.0	1.0	none	False
conservatives-1970-172-1	2	parents	9	SG	1.0	1.0	Other	False
conservatives-1970-215-2	0	civil servants	10	SG	1.0	1.0	none	False
conservatives-1970-224-2	0	civil servants	10	SG	1.0	1.0	none	False
conservatives-1970-224-2	1	individual citizens	10	SG	1.0	1.0	none	False
conservatives-1970-224-3	0	civil servants	10	SG	1.0	1.0	none	False
conservatives-1970-197-2	0	the patient	6	SG	1.0	1.0	Health	False
conservatives-1970-182-3	0	a woman who is just over fifty	1	SG	1.0	1.0	Age/generation	False
conservatives-1970-182-3	1	widow just under fifty	4	SG	1.0	1.0	Gender	False
conservatives-1970-194-1	0	volunteers	10	SG	1.0	1.0	none	False
conservatives-1970-145-1	0	the badly housed	2	SG	1.0	1.0	Economic class	False
conservatives-1970-145-1	1	the elderly	1	SG	1.0	1.0	Age/generation	False
conservatives-1970-145-1	2	the disabled	6	SG	1.0	1.0	Health	False
conservatives-1970-148-2	0	the elderly	1	SG	1.0	1.0	Age/generation	False
conservatives-1970-193-1	0	the elderly	1	SG	1.0	1.0	Age/generation	False
conservatives-1970-193-1	1	the chronic sick	6	SG	1.0	1.0	Health	False
conservatives-1970-193-1	2	handicapped people	6	SG	1.0	1.0	Health	False
conservatives-1970-171-1	0	age of eleven	10		0.0	0.0	none	True
conservatives-1970-171-1	1	a child	10		0.5	0.5	none	False
conservatives-1970-173-1	0	a child	10		0.5	0.5	none	False
conservatives-1970-187-1	0	those who are now old	1	SG	1.0	1.0	Age/generation	False
conservatives-1970-187-1	1	those now working	2	SG	1.0	1.0	Economic class	False
conservatives-1970-221-1	0	the demonstrator who uses violence	9	SG	1.0	1.0	Other	False
conservatives-1970-221-1	1	the criminal who causes personal injury or damages property	9	SG	1.0	1.0	Other	False
conservatives-1970-221-1	2	victim	9	SG	1.0	1.0	Other	False
conservatives-1970-175-1	0	sixteen	1		0.0	0.0	Age/generation	True
conservatives-1970-146-2	0	families without a home or living in intolerable conditions receive priority	2	SG	0.8181818181818182	0.8181818181818182	Economic class	False
conservatives-1970-194-2	0	the professional	10	SG	1.0	1.0	none	False
conservatives-1970-194-2	1	the volunteer	10	SG	1.0	1.0	none	False
conservatives-1970-158-1	0	those whose property is compulsorily purchased or adversely affected or blighted by road and redevelopment schemes	2	SG	1.0	1.0	Economic class	False
conservatives-1970-154-2	0	council house tenants	2	SG	1.0	1.0	Economic class	False
conservatives-1970-155-1	0	council house tenants	2	SG	1.0	1.0	Economic class	False
conservatives-1970-118-2	0	taxpayers	10	SG	1.0	1.0	none	False
conservatives-1970-117-1	0	small businesses	2	ORG	0.0	1.0	Economic class	True
conservatives-1970-117-4	0	small businesses	2	ORG	0.0	1.0	Economic class	True
conservatives-1970-219-3	0	the most dangerous criminals	9	SG	1.0	1.0	Other	False
conservatives-1970-259-2	0	the family	9	SG	1.0	1.0	Other	False
conservatives-1970-259-2	1	the people	10	ISG	0.0	1.0	none	True
conservatives-1970-241-2	0	constituents	10	SG	1.0	1.0	none	False
conservatives-1970-241-2	1	individual citizens	10	SG	1.0	1.0	none	False
conservatives-1970-129-1	0	development and intermediate areas	5		0.0	0.0	Geography	True
conservatives-1970-208-1	0	the scottish people	5	SG	1.0	1.0	Geography	False
conservatives-1970-202-2	0	individuals	10	ISG	0.0	1.0	none	True
conservatives-1970-202-2	1	into britain	7		0.0	0.0	Nationality	True
conservatives-1970-149-1	0	those confronted with housing problems	2	SG	1.0	1.0	Economic class	False
conservatives-1970-223-1	0	the public	10	ISG	0.0	1.0	none	True
conservatives-1970-229-3	0	the public	10	ISG	0.0	1.0	none	True
conservatives-1970-182-2	0	those who are seriously ill or disabled	6	SG	1.0	1.0	Health	False
conservatives-1970-188-2	0	the lower paid	2	SG	1.0	1.0	Economic class	False
conservatives-1970-201-2	0	all citizens	10	SG	1.0	1.0	none	False
conservatives-1970-211-1	0	northern ireland	5	PI	0.0	1.0	Geography	True
conservatives-1970-211-1	1	all citizens in that part of the united kingdom	5	SG	1.0	1.0	Geography	False
conservatives-1970-198-3	0	doctors	10	SG	1.0	1.0	none	False
conservatives-1970-62-1	0	the disabled	6	SG	1.0	1.0	Health	False
conservatives-1970-62-1	1	the chronic sick	6	SG	1.0	1.0	Health	False
conservatives-1970-189-3	0	pensioners	2	SG	1.0	1.0	Economic class	False
conservatives-1970-189-3	1	widows	4	SG	1.0	1.0	Gender	False
conservatives-1970-190-2	0	the shirkers	9	SG	1.0	1.0	Other	False
conservatives-1970-190-2	1	the scroungers	9	SG	1.0	1.0	Other	False
conservatives-1970-129-2	0	skilled workers	2	SG	1.0	1.0	Economic class	False
conservatives-1970-133-6	0	farmers	10	ORG	0.0	1.0	none	True
conservatives-1970-133-6	1	unions	10	ORG	0.0	1.0	none	True
conservatives-1970-234-3	0	the local community	5	ISG	0.0	1.0	Geography	True
conservatives-1970-243-1	0	britain's	10		0.0	0.0	none	True
conservatives-1970-243-2	0	britain's	10	SG	1.0	1.0	none	False
conservatives-1970-215-3	0	any civil servant	10		0.6666666666666666	0.6666666666666666	none	False
conservatives-1970-215-3	1	those who are transferred	10	SG	1.0	1.0	none	False
conservatives-1970-154-3	0	the aged	1	SG	1.0	1.0	Age/generation	False
conservatives-1970-154-3	1	the disabled	6	SG	1.0	1.0	Health	False
conservatives-1970-119-2	0	wales	5		0.0	0.0	Geography	True
conservatives-1970-119-2	1	the south west	5		0.0	0.0	Geography	True
conservatives-1970-127-3	0	taxpayer	10	SG	1.0	1.0	none	False
conservatives-1970-127-3	1	wales	5		0.0	0.0	Geography	True
conservatives-1970-127-3	2	most regions of england	5		0.0	0.0	Geography	True
conservatives-1970-209-1	0	wales	5		0.0	0.0	Geography	True
conservatives-1970-184-1	0	everyone	10	ISG	0.0	1.0	none	True
conservatives-1970-184-3	0	everyone	10	ISG	0.0	1.0	none	True
conservatives-1970-185-1	0	some people	10		0.5	0.5	none	False
conservatives-1970-193-3	0	those in need	2	SG	1.0	1.0	Economic class	False
conservatives-1970-197-3	0	patients	6	SG	1.0	1.0	Health	False
conservatives-1970-197-3	1	staff	10	SG	1.0	1.0	none	False
conservatives-1970-215-1	0	staff	10	SG	1.0	1.0	none	False
conservatives-1970-81-2	0	small businesses	2	ORG	0.0	1.0	Economic class	True
conservatives-1970-59-2	0	help everyone to build a better tomorrow for themselves	10		0.0	0.1111111111111111	none	True
conservatives-1970-202-3	0	existing commonwealth immigrant	7	SG	1.0	1.0	Nationality	False
conservatives-1970-202-3	1	his wife	4		0.5	0.5	Gender	False
conservatives-1970-202-3	2	young	1	SG	1.0	1.0	Age/generation	False
conservatives-1970-127-1	0	areas concerned	5		0.0	0.0	Geography	True
conservatives-1970-114-1	0	consumer	9	SG	1.0	1.0	Other	False
conservatives-1970-213-2	0	england	5		0.0	0.0	Geography	True
conservatives-1970-189-1	0	those who retired before 1956	1	SG	1.0	1.0	Age/generation	False
conservatives-1970-34-1	0	the poor	2	SG	1.0	1.0	Economic class	False
conservatives-1970-34-1	1	the over-eighties	1	SG	1.0	1.0	Age/generation	False
conservatives-1970-182-1	0	the over-eighties	1	SG	1.0	1.0	Age/generation	False
conservatives-1970-69-1	0	families that are homeless	9	SG	1.0	1.0	Other	False
conservatives-1970-69-1	1	children still in poverty	10	SG	1.0	1.0	none	False
conservatives-1970-69-1	2	the old	1	SG	1.0	1.0	Age/generation	False
conservatives-1970-208-2	0	edinburgh	5		0.0	0.0	Geography	True
conservatives-1970-130-1	0	northern ireland	5	PI	0.0	1.0	Geography	True
conservatives-1970-130-1	1	united kingdom	10		0.0	0.0	none	True
conservatives-1970-210-1	0	northern ireland	5		0.0	0.0	Geography	True
conservatives-1970-83-2	0	children's	10	SG	0.3333333333333333	0.3333333333333333	none	False
conservatives-1970-89-2	0	children's	10	SG	0.3333333333333333	0.3333333333333333	none	False
conservatives-1970-191-4	0	children living in poverty	2	SG	1.0	1.0	Economic class	False
conservatives-1970-54-1	0	trade unions	10	ORG	0.0	1.0	none	True
conservatives-1970-227-2	0	deserted wives	4	SG	1.0	1.0	Gender	False
conservatives-1970-126-1	0	less prosperous areas	5	SG	0.6666666666666666	0.6666666666666666	Geography	False
conservatives-1970-93-6	0	managers	2	SG	1.0	1.0	Economic class	False
conservatives-1970-143-1	0	the majority of our nation	9	SG	1.0	1.0	Other	False
conservatives-1970-142-1	0	many families	9	SG	1.0	1.0	Other	False
conservatives-1970-202-4	0	the holder	7	SG	1.0	1.0	Nationality	False
conservatives-1970-202-4	1	his dependants	10	SG	1.0	1.0	none	False
conservatives-1970-204-1	0	commonwealth immigrants	7	SG	1.0	1.0	Nationality	False
conservatives-1970-133-2	0	the old	1		0.0	0.0	Age/generation	True
conservatives-1970-160-1	0	the old	1	SG	1.0	1.0	Age/generation	False
conservatives-1970-176-2	0	parents	9	SG	1.0	1.0	Other	False
conservatives-1970-177-1	0	parents	9	SG	1.0	1.0	Other	False
conservatives-1970-222-2	0	the citizen	10	SG	1.0	1.0	none	False
conservatives-1970-224-1	0	the citizen	10	SG	1.0	1.0	none	False
conservatives-1970-173-2	0	all children	10	SG	1.0	1.0	none	False
conservatives-1970-191-1	0	families	9	SG	1.0	1.0	Other	False
conservatives-1970-191-1	1	that need them	2		0.0	0.0	Economic class	True
conservatives-1970-90-4	0	individuals	10	SG	1.0	1.0	none	False
conservatives-1970-201-6	0	ratepayers	10	SG	1.0	1.0	none	False
conservatives-1970-238-1	0	the british people	10	SG	1.0	1.0	none	False
conservatives-1970-191-2	0	other families	9		0.5	0.5	Other	False
conservatives-1970-199-2	0	families	9	SG	1.0	1.0	Other	False
conservatives-1970-107-1	0	employers	2	SG	1.0	1.0	Economic class	False
conservatives-1970-108-1	0	employers	2	SG	1.0	1.0	Economic class	False
conservatives-1970-108-2	0	employers	2	ORG	0.0	1.0	Economic class	True
conservatives-1970-196-3	0	those working in the health service	10	SG	1.0	1.0	none	False
conservatives-1970-150-2	0	young people	1	SG	1.0	1.0	Age/generation	False
conservatives-1970-181-2	0	pensioners	2	SG	1.0	1.0	Economic class	False
conservatives-1970-186-1	0	pensioners	2	SG	1.0	1.0	Economic class	False
conservatives-1970-196-2	0	old people	10	SG	1.0	1.0	none	False
conservatives-1970-196-2	1	mentally ill people	6	SG	1.0	1.0	Health	False
conservatives-1970-120-2	0	taxpayer	10	SG	1.0	1.0	none	False
conservatives-1970-19-3	0	the poorest	2		0.0	0.0	Economic class	True
conservatives-1970-169-2	0	the poorer	2		0.5	0.5	Economic class	False
conservatives-1970-33-1	0	couples	9	SG	1.0	1.0	Other	False
conservatives-1970-83-1	0	couples	9	SG	1.0	1.0	Other	False
conservatives-1970-132-1	0	farmers	10	SG	1.0	1.0	none	False
labour-1970-80-1	0	large areas of britain	10		0.0	0.0	none	True
labour-1970-80-1	1	the midlands	5		0.0	0.0	Geography	True
labour-1970-80-1	2	the south	5		0.0	0.0	Geography	True
labour-1970-81-1	0	the north west	2		0.0	0.0	Economic class	True
labour-1970-81-1	1	the far south west	5		0.0	0.0	Geography	True
labour-1970-81-1	2	young people	1	SG	1.0	1.0	Age/generation	False
labour-1970-81-1	3	the south	5		0.0	0.0	Geography	True
labour-1970-81-2	0	the midlands	5	SG	1.0	1.0	Geography	False
labour-1970-81-2	1	the south	5	SG	1.0	1.0	Geography	False
labour-1970-235-1	0	farmers	10	SG	1.0	1.0	none	False
labour-1970-199-2	0	the very severely disabled	6	SG	1.0	1.0	Health	False
labour-1970-199-2	1	the wife	4	SG	1.0	1.0	Gender	False
labour-1970-199-2	2	children	10	SG	1.0	1.0	none	False
labour-1970-158-1	0	lancashire	5		0.0	0.0	Geography	True
labour-1970-158-1	1	the midlands	5		0.0	0.0	Geography	True
labour-1970-158-1	2	the home counties	5		0.0	0.0	Geography	True
labour-1970-158-1	3	northampton	5		0.0	0.0	Geography	True
labour-1970-158-1	4	warrington	5		0.0	0.0	Geography	True
labour-1970-158-1	5	milton keynes	5		0.0	0.0	Geography	True
labour-1970-220-1	0	scotland	5		0.0	0.0	Geography	True
labour-1970-220-1	1	the eight new planning regions of england	5		0.0	0.0	Geography	True
labour-1970-180-4	0	the lower-paid	2	SG	1.0	1.0	Economic class	False
labour-1970-180-3	0	doctors	10	SG	1.0	1.0	none	False
labour-1970-180-3	1	nurses	10	SG	1.0	1.0	none	False
labour-1970-192-1	0	doctors	10	SG	1.0	1.0	none	False
labour-1970-192-1	1	nurses	10	SG	1.0	1.0	none	False
labour-1970-207-1	0	nurses	10	SG	1.0	1.0	none	False
labour-1970-228-1	0	scotland	5		0.0	0.0	Geography	True
labour-1970-229-1	0	scotland	5		0.0	0.0	Geography	True
labour-1970-188-3	0	old people	1	SG	1.0	1.0	Age/generation	False
labour-1970-293-3	0	all men of good will	10		0.8	0.8	none	False
labour-1970-223-3	0	united kingdom	10		0.0	0.0	none	True
labour-1970-240-2	0	united kingdom	10		0.0	0.0	none	True
labour-1970-240-2	1	every citizen of northern ireland	5	SG	1.0	1.0	Geography	False
labour-1970-261-2	0	vandals	9	SG	1.0	1.0	Other	False
labour-1970-261-2	1	law breakers	2	SG	1.0	1.0	Economic class	False
labour-1970-264-1	0	young offender	1	SG	1.0	1.0	Age/generation	False
labour-1970-264-1	1	magistrates	10	PI	0.0	1.0	none	True
labour-1970-264-1	2	prisoner	9	SG	1.0	1.0	Other	False
labour-1970-169-3	0	one million families	9		0.3333333333333333	0.3333333333333333	Other	False
labour-1970-199-1	0	the long-term sick	6	SG	1.0	1.0	Health	False
labour-1970-199-1	1	disabled	6	SG	1.0	1.0	Health	False
labour-1970-122-2	0	young people	1	SG	1.0	1.0	Age/generation	False
labour-1970-215-1	0	young people	1	SG	1.0	1.0	Age/generation	False
labour-1970-120-2	0	parents	9	SG	1.0	1.0	Other	False
labour-1970-247-1	0	parents	9	SG	1.0	1.0	Other	False
labour-1970-247-1	1	teachers	10	SG	1.0	1.0	none	False
labour-1970-247-1	2	the wider community	9	ISG	0.0	1.0	Other	True
labour-1970-196-2	0	women	4	SG	1.0	1.0	Gender	False
labour-1970-196-2	1	widow	4	SG	1.0	1.0	Gender	False
labour-1970-196-2	2	widows	4	SG	1.0	1.0	Gender	False
labour-1970-48-2	0	trade unions	10	ORG	0.0	1.0	none	True
labour-1970-254-1	0	trade unions	10	ORG	0.0	1.0	none	True
labour-1970-257-1	0	unions	10	ORG	0.0	1.0	none	True
labour-1970-257-1	1	employers	2	SG	1.0	1.0	Economic class	False
labour-1970-187-2	0	widows	4	SG	1.0	1.0	Gender	False
labour-1970-195-3	0	those on average and above average pay	2	SG	0.8571428571428571	0.8571428571428571	Economic class	False
labour-1970-113-1	0	all children	10	SG	1.0	1.0	none	False
labour-1970-189-1	0	children	10	SG	1.0	1.0	none	False
labour-1970-152-1	0	the under-fives	10	SG	1.0	1.0	none	False
labour-1970-99-2	0	people killed and seriously injured	6	SG	1.0	1.0	Health	False
labour-1970-197-2	0	those least able to care for themselves	2	SG	1.0	1.0	Economic class	False
labour-1970-197-2	1	the aged	1	SG	1.0	1.0	Age/generation	False
labour-1970-197-2	2	the sick	6	SG	1.0	1.0	Health	False
labour-1970-197-2	3	the widow	4	SG	1.0	1.0	Gender	False
labour-1970-42-2	0	1, 400, 000 people	10		0.0	0.16666666666666666	none	True
labour-1970-91-3	0	developers	2	SG	1.0	1.0	Economic class	False
labour-1970-158-2	0	cwmbran	5		0.0	0.0	Geography	True
labour-1970-158-2	1	newtown	5		0.0	0.0	Geography	True
labour-1970-164-3	0	the adult community	1	ISG	0.0	1.0	Age/generation	True
labour-1970-86-4	0	man employed	2	SG	0.5	0.5	Economic class	False
labour-1970-105-4	0	workers'representatives	10	SG	1.0	1.0	none	False
labour-1970-255-1	0	workers'representatives	10	SG	1.0	1.0	none	False
labour-1970-77-1	0	the different regions of our country	10		0.0	0.0	none	True
labour-1970-82-2	0	our country	10		0.0	0.0	none	True
labour-1970-126-1	0	our people	10	ISG	0.0	1.0	none	True
labour-1970-126-1	1	our country	10		0.0	0.0	none	True
labour-1970-84-3	0	different parts of the country	10		0.0	0.0	none	True
labour-1970-124-3	0	25, 000 students	2		0.25	0.25	Economic class	False
labour-1970-139-1	0	leaseholder	2	SG	1.0	1.0	Economic class	False
labour-1970-139-2	0	leaseholders	2	SG	1.0	1.0	Economic class	False
labour-1970-78-1	0	the country's	10		0.0	0.0	none	True
labour-1970-123-1	0	full-time students in colleges and universities	2	SG	0.5	1.0	Economic class	False
labour-1970-114-1	0	80 per cent of our nation's children	10		0.5555555555555556	0.5555555555555556	none	False
labour-1970-209-1	0	individuals	10	ISG	0.0	1.0	none	True
labour-1970-277-1	0	individuals	10	ISG	0.0	1.0	none	True
